tiempo_s,x_odom,y_odom,phi_odom,vel_izq_radps,vel_der_radps,ps_front_max,waypoint_idx,casi_colision,x_gps,y_gps
49.152,0.4897,0.5066,1.453,5.464,5.873,69.59,4,0,,
49.216,0.4905,0.514,1.4604,5.263,5.641,69.58,4,0,,
49.28,0.4913,0.5211,1.4703,5.077,5.406,69.94,4,0,,
49.344,0.4919,0.5279,1.4802,4.903,5.181,67.35,4,0,,
49.408,0.4925,0.5345,1.4851,4.721,4.978,72.85,4,0,,
49.472,0.493,0.5408,1.4926,4.554,4.773,70.86,4,0,,
49.536,0.4935,0.5468,1.4975,4.389,4.585,69.35,4,0,,
49.6,0.4939,0.5528,1.5025,4.227,4.399,68.65,4,0,,
49.664,0.4943,0.5584,1.5074,4.074,4.221,70.82,4,0,,
49.728,0.4946,0.5639,1.5099,3.919,4.056,70.69,4,0,,
49.792,0.4949,0.569,1.5149,3.782,3.892,70.92,4,0,,
49.856,0.4952,0.5741,1.5173,3.639,3.737,72.51,4,0,,
49.92,0.4955,0.5789,1.5198,3.504,3.59,70.27,4,0,,
49.984,0.4957,0.5835,1.5198,3.366,3.456,70.84,4,0,,
50.048,0.4959,0.588,1.5223,3.243,3.32,67.5,4,0,,
50.112,0.4961,0.5923,1.5248,3.123,3.187,68.25,4,0,,
50.176,0.4963,0.5965,1.5272,3.007,3.058,70.65,4,0,,
50.24,0.4965,0.6004,1.5297,2.899,2.936,68.98,4,0,,
50.304,0.4966,0.6042,1.5297,2.785,2.824,68.94,4,0,,
50.368,0.4968,0.6079,1.5322,2.685,2.709,70.02,4,0,,
50.432,0.4969,0.6114,1.5297,2.573,2.614,69.01,4,0,,
50.496,0.4971,0.6149,1.5322,2.48,2.507,69.82,4,0,,
50.56,0.4972,0.6181,1.5322,2.386,2.413,70.99,4,0,,
50.624,0.4973,0.6212,1.5347,2.301,2.313,71.19,4,0,,
50.688,0.4974,0.6242,1.5322,2.204,2.233,68.22,4,0,,
50.752,0.4975,0.6271,1.5347,2.127,2.141,70.32,4,0,,
50.816,0.4976,0.63,1.5347,2.044,2.058,69.78,4,0,,
50.88,0.4977,0.6327,1.5347,1.964,1.979,68.75,4,0,,
50.944,0.4978,0.6352,1.5347,1.889,1.904,67.64,4,0,,
51.008,0.4979,0.6377,1.5347,1.817,1.833,67.89,4,0,,
51.072,0.498,0.6401,1.5371,1.755,1.756,71.33,4,0,,
51.136,0.4981,0.6424,1.5371,1.687,1.688,69.76,4,0,,
51.2,0.4981,0.6446,1.5347,1.613,1.63,69.29,4,0,,
51.264,0.4982,0.6468,1.5371,1.558,1.56,69.54,4,0,,
51.328,0.4983,0.6488,1.5371,1.498,1.5,71.58,4,0,,
51.392,0.4984,0.6507,1.5371,1.441,1.443,75.16,4,0,,
51.456,0.4984,0.6527,1.5371,1.385,1.387,73.17,4,0,,
51.52,0.4985,0.6545,1.5371,1.332,1.334,73.5,4,0,,
51.584,0.4985,0.6562,1.5371,1.283,1.285,72.47,4,0,,
51.648,0.4986,0.658,1.5371,1.23,1.232,70.42,4,0,,
51.712,0.4987,0.6595,1.5371,1.185,1.187,67.73,4,0,,
51.776,0.4987,0.661,1.5371,1.14,1.142,70.37,4,0,,
51.84,0.4988,0.6626,1.5371,1.094,1.097,70.55,4,0,,
51.904,0.4988,0.664,1.5371,1.053,1.055,72.76,4,0,,
51.968,0.4988,0.6654,1.5371,1.011,1.014,69.69,4,0,,
52.032,0.4989,0.6667,1.5371,0.974,0.976,67.03,4,0,,
52.096,0.4989,0.668,1.5371,0.936,0.939,69.12,4,0,,
52.16,0.499,0.6692,1.5396,0.908,0.895,72.66,4,0,,
52.224,0.499,0.6704,1.5371,4.411,-4.411,69.6,5,0,,
52.288,0.499,0.6704,1.3143,3.704,-3.704,71.82,5,0,,
52.352,0.499,0.6704,1.1286,3.115,-3.115,70.45,5,0,,
52.416,0.499,0.6704,0.9702,2.612,-2.612,72.45,5,0,,
52.48,0.499,0.6704,0.839,2.197,-2.197,68.86,5,0,,
52.544,0.499,0.6704,0.7276,1.843,-1.843,67.54,5,0,,
52.608,0.499,0.6704,0.636,1.553,-1.553,69.21,5,0,,
52.672,0.499,0.6704,0.5567,1.302,-1.302,72.16,5,0,,
52.736,0.499,0.6704,0.4924,1.098,-1.098,70.59,5,0,,
52.8,0.499,0.6704,0.4354,0.917,-0.917,68.91,5,0,,
52.864,0.499,0.6704,0.3909,0.776,-0.776,72.6,5,0,,
52.928,0.499,0.6704,0.3512,0.65,-0.65,70.61,5,0,,
52.992,0.499,0.6704,0.3191,0.548,-0.548,70.5,5,0,,
53.056,0.499,0.6704,0.2918,0.462,-0.462,72.06,5,0,,
53.12,0.499,0.6704,0.2671,0.383,-0.383,69.87,5,0,,
53.184,0.499,0.6704,0.2473,0.32,-0.32,79.41,5,0,,
53.248,0.499,0.6704,0.2324,6.22,5.674,98.22,5,0,,
53.312,0.5066,0.6721,0.2176,5.954,5.482,101.03,5,0,,
53.376,0.5139,0.6737,0.2052,5.707,5.296,110.18,5,0,,
53.44,0.5209,0.6751,0.1953,5.473,5.11,118.75,5,0,,
53.504,0.5278,0.6764,0.1854,5.245,4.931,123.85,5,0,,
53.568,0.5343,0.6776,0.1779,5.033,4.755,134.46,5,0,,
53.632,0.5406,0.6788,0.173,4.834,4.577,146.83,5,0,,
53.696,0.5467,0.6798,0.1656,4.637,4.417,158.98,5,1,,
53.76,0.5526,0.6808,0.1581,4.442,4.262,169.22,5,1,,
53.824,0.5582,0.6817,0.1557,4.27,4.099,182.32,5,1,,
53.888,0.5636,0.6825,0.1507,4.099,3.953,197.44,5,1,,
53.952,0.5688,0.6833,0.1482,3.938,3.802,214.66,5,1,,
54.016,0.5738,0.684,0.1433,3.777,3.668,230.98,5,1,,
54.08,0.5787,0.6847,0.1433,3.636,3.523,241.97,5,1,,
54.144,0.5833,0.6854,0.1408,3.493,3.391,265.91,5,1,,
54.208,0.5878,0.686,0.1359,3.347,3.273,297.62,5,1,,
54.272,0.592,0.6866,0.1334,3.215,3.154,299.85,5,1,,
54.336,0.5962,0.6871,0.1309,0.628,3.14,325.02,5,1,,
54.4,0.5986,0.6875,0.1953,0.628,3.14,340.88,5,1,,
54.464,0.6011,0.6881,0.2572,0.628,3.14,365.41,5,1,,
54.528,0.6034,0.6888,0.3215,0.628,3.14,375.26,5,1,,
54.592,0.6057,0.6896,0.3859,0.628,3.14,399.88,5,1,,
54.656,0.608,0.6906,0.4478,0.628,3.14,429.95,5,1,,
54.72,0.6102,0.6918,0.5122,0.628,3.14,480.76,5,1,,
54.784,0.6123,0.6931,0.5741,0.628,3.14,533.56,5,1,,
54.848,0.6143,0.6945,0.6384,0.628,3.14,591.31,5,1,,
54.912,0.6162,0.696,0.7028,0.628,3.14,646.84,5,1,,
54.976,0.6181,0.6977,0.7647,0.628,3.14,764.63,5,1,,
55.04,0.6198,0.6994,0.8291,0.628,3.14,835.01,5,1,,
55.104,0.6214,0.7013,0.891,0.628,3.14,911.38,5,1,,
55.168,0.6229,0.7033,0.9553,0.628,3.14,1103.64,5,1,,
55.232,0.6243,0.7053,1.0197,0.628,3.14,1242.74,5,1,,
55.296,0.6255,0.7075,1.0816,0.628,3.14,1344.0,5,1,,
55.36,0.6266,0.7097,1.146,0.628,3.14,1414.68,5,1,,
55.424,0.6276,0.712,1.2079,0.628,3.14,1446.49,5,1,,
55.488,0.6284,0.7143,1.2722,0.628,3.14,1495.02,5,1,,
55.552,0.629,0.7167,1.3366,0.628,3.14,1549.23,5,1,,
55.616,0.6295,0.7191,1.3985,0.628,3.14,1593.0,5,1,,
55.68,0.6298,0.7216,1.4629,0.628,3.14,1641.8,5,1,,
55.744,0.63,0.7241,1.5248,0.628,3.14,1666.19,5,1,,
55.808,0.6301,0.7265,1.5891,0.628,3.14,1714.22,5,1,,
55.872,0.6299,0.7289,1.6535,0.628,3.14,1748.37,5,1,,
55.936,0.6297,0.7314,1.7154,0.628,3.14,1770.66,5,1,,
56.0,0.6292,0.7339,1.7798,0.628,3.14,1792.47,5,1,,
56.064,0.6286,0.7363,1.8417,0.628,3.14,1815.23,5,1,,
56.128,0.6279,0.7386,1.906,0.628,3.14,1815.29,5,1,,
56.192,0.627,0.7409,1.9704,0.628,3.14,1813.38,5,1,,
56.256,0.626,0.7432,2.0323,0.628,3.14,1813.59,5,1,,
56.32,0.6248,0.7453,2.0967,0.628,3.14,1805.05,5,1,,
56.384,0.6235,0.7475,2.1586,0.628,3.14,1805.44,5,1,,
56.448,0.6221,0.7495,2.2229,0.628,3.14,1789.5,5,1,,
56.512,0.6205,0.7514,2.2873,0.628,3.14,1789.21,5,1,,
56.576,0.6188,0.7532,2.3492,0.628,3.14,1761.53,5,1,,
56.64,0.6171,0.7548,2.4111,0.628,3.14,1742.49,5,1,,
56.704,0.6152,0.7565,2.473,0.628,3.14,1719.3,5,1,,
56.768,0.6132,0.7579,2.5373,0.628,3.14,1692.33,5,1,,
56.832,0.6112,0.7592,2.6017,0.628,3.14,1649.95,5,1,,
56.896,0.609,0.7605,2.6636,0.628,3.14,1625.49,5,1,,
56.96,0.6068,0.7615,2.728,0.628,3.14,1580.14,5,1,,
57.024,0.6044,0.7625,2.7899,0.628,3.14,1481.98,5,1,,
57.088,0.6021,0.7632,2.8542,0.628,3.14,1436.31,5,1,,
57.152,0.5997,0.7638,2.9186,0.628,3.14,1358.73,5,1,,
57.216,0.5973,0.7643,2.9805,0.628,3.14,1264.49,5,1,,
57.28,0.5948,0.7646,3.0449,0.628,3.14,1159.22,5,1,,
57.344,0.5923,0.7648,3.1068,0.628,3.14,1094.69,5,1,,
57.408,0.5899,0.7648,-3.112,0.628,3.14,1127.54,5,1,,
57.472,0.5875,0.7647,-3.0477,0.628,3.14,1147.92,5,1,,
57.536,0.585,0.7643,-2.9858,0.628,3.14,1178.41,5,1,,
57.6,0.5826,0.7639,-2.9214,0.628,3.14,1199.15,5,1,,
57.664,0.5801,0.7633,-2.8595,0.628,3.14,1216.72,5,1,,
57.728,0.5778,0.7625,-2.7951,0.628,3.14,1242.16,5,1,,
57.792,0.5755,0.7616,-2.7308,0.628,3.14,1260.8,5,1,,
57.856,0.5733,0.7605,-2.6689,0.628,3.14,1295.95,5,1,,
57.92,0.5711,0.7593,-2.6045,0.628,3.14,1293.79,5,1,,
57.984,0.569,0.758,-2.5426,0.628,3.14,1257.37,5,1,,
58.048,0.567,0.7565,-2.4782,0.628,3.14,1280.05,5,1,,
58.112,0.5651,0.755,-2.4139,0.628,3.14,1250.36,5,1,,
58.176,0.5633,0.7533,-2.352,0.628,3.14,1223.58,5,1,,
58.24,0.5617,0.7515,-2.2876,0.628,3.14,1206.91,5,1,,
58.304,0.5601,0.7495,-2.2257,0.628,3.14,1183.07,5,1,,
58.368,0.5586,0.7475,-2.1613,0.628,3.14,1146.85,5,1,,
58.432,0.5573,0.7455,-2.097,0.628,3.14,1079.12,5,1,,
58.496,0.5562,0.7432,-2.0351,0.628,3.14,1060.32,5,1,,
58.56,0.5551,0.741,-1.9707,0.628,3.14,982.74,5,1,,
58.624,0.5542,0.7387,-1.9088,0.628,3.14,894.72,5,1,,
58.688,0.5535,0.7364,-1.8444,0.628,3.14,824.93,5,1,,
58.752,0.5529,0.734,-1.7801,0.628,3.14,760.75,5,1,,
58.816,0.5525,0.7315,-1.7182,0.628,3.14,713.34,5,1,,
58.88,0.5522,0.7291,-1.6538,0.628,3.14,700.58,5,1,,
58.944,0.552,0.7266,-1.5919,0.628,3.14,746.74,5,1,,
59.008,0.5521,0.7241,-1.5275,3.14,0.628,855.84,5,1,,
59.072,0.5521,0.7217,-1.5919,3.14,0.628,840.7,5,1,,
59.136,0.552,0.7192,-1.6563,3.14,0.628,906.94,5,1,,
59.2,0.5517,0.7167,-1.7182,3.14,0.628,967.76,5,1,,
59.264,0.5512,0.7143,-1.7826,3.14,0.628,980.61,5,1,,
59.328,0.5506,0.7119,-1.8444,3.14,0.628,1099.58,5,1,,
59.392,0.5499,0.7096,-1.9088,3.14,0.628,1167.23,5,1,,
59.456,0.549,0.7073,-1.9732,3.14,0.628,1202.61,5,1,,
59.52,0.548,0.705,-2.0351,3.14,0.628,1226.13,5,1,,
59.584,0.5468,0.7029,-2.0995,3.14,0.628,1247.54,5,1,,
59.648,0.5455,0.7008,-2.1638,3.14,0.628,1295.1,5,1,,
59.712,0.544,0.6987,-2.2257,3.14,0.628,1309.83,5,1,,
59.776,0.5425,0.6969,-2.2901,3.14,0.628,1326.06,5,1,,
59.84,0.5408,0.695,-2.352,3.14,0.628,1331.79,5,1,,
59.904,0.539,0.6933,-2.4164,3.14,0.628,1316.88,5,1,,
59.968,0.5371,0.6918,-2.4807,3.14,0.628,1329.65,5,1,,
60.032,0.5351,0.6903,-2.5426,3.14,0.628,1320.8,5,1,,
60.096,0.5331,0.689,-2.6045,3.14,0.628,1307.74,5,1,,
60.16,0.5309,0.6878,-2.6664,3.14,0.628,1293.58,5,1,,
60.224,0.5287,0.6868,-2.7308,3.14,0.628,1260.43,5,1,,
60.288,0.5264,0.6858,-2.7951,3.14,0.628,1235.7,5,1,,
60.352,0.524,0.6851,-2.857,3.14,0.628,1199.25,5,1,,
60.416,0.5216,0.6845,-2.9214,3.14,0.628,1169.76,5,1,,
60.48,0.5192,0.684,-2.9833,3.14,0.628,1205.66,5,1,,
60.544,0.5167,0.6837,-3.0477,3.14,0.628,1296.28,5,1,,
60.608,0.5143,0.6835,-3.112,3.14,0.628,1379.35,5,1,,
60.672,0.5118,0.6835,3.1092,3.14,0.628,1441.36,5,1,,
60.736,0.5094,0.6837,3.0449,3.14,0.628,1493.24,5,1,,
60.8,0.5069,0.684,2.983,3.14,0.628,1545.22,5,1,,
60.864,0.5045,0.6845,2.9186,3.14,0.628,1580.42,5,1,,
60.928,0.5021,0.6851,2.8542,3.14,0.628,1638.61,5,1,,
60.992,0.4997,0.6859,2.7924,3.14,0.628,1684.9,5,1,,
61.056,0.4974,0.6868,2.728,3.14,0.628,1703.18,5,1,,
61.12,0.4952,0.6879,2.6661,3.14,0.628,1731.74,5,1,,
61.184,0.493,0.6891,2.6017,3.14,0.628,1757.84,5,1,,
61.248,0.491,0.6904,2.5373,3.14,0.628,1772.96,5,1,,
61.312,0.489,0.6919,2.4755,3.14,0.628,1787.02,5,1,,
61.376,0.4871,0.6934,2.4111,3.14,0.628,1799.56,5,1,,
61.44,0.4853,0.6952,2.3492,3.14,0.628,1831.1,5,1,,
61.504,0.4836,0.697,2.2848,3.14,0.628,1827.89,5,1,,
61.568,0.4821,0.6989,2.2204,3.14,0.628,1828.67,5,1,,
61.632,0.4806,0.7009,2.1586,3.14,0.628,1821.31,5,1,,
61.696,0.4793,0.703,2.0942,3.14,0.628,1802.32,5,1,,
61.76,0.4781,0.7052,2.0323,3.14,0.628,1795.78,5,1,,
61.824,0.4771,0.7074,1.9679,3.14,0.628,1790.45,5,1,,
61.888,0.4762,0.7097,1.9035,3.14,0.628,1764.6,5,1,,
61.952,0.4755,0.7121,1.8417,3.14,0.628,1737.63,5,1,,
62.016,0.4749,0.7145,1.7773,3.14,0.628,1704.4,5,1,,
62.08,0.4745,0.717,1.7154,3.14,0.628,1669.53,5,1,,
62.144,0.4742,0.7194,1.651,3.14,0.628,1641.23,5,1,,
62.208,0.4741,0.7218,1.5867,3.14,0.628,1578.53,5,1,,
62.272,0.4741,0.7243,1.5248,3.14,0.628,1544.62,5,1,,
62.336,0.4743,0.7268,1.4604,3.14,0.628,1475.74,5,1,,
62.4,0.4747,0.7293,1.3985,3.14,0.628,1389.28,5,1,,
62.464,0.4751,0.7316,1.3366,3.14,0.628,1317.35,5,1,,
62.528,0.4758,0.734,1.2722,3.14,0.628,1226.24,5,1,,
62.592,0.4766,0.7363,1.2103,3.14,0.628,1096.98,5,1,,
62.656,0.4775,0.7386,1.146,3.14,0.628,1034.6,5,1,,
62.72,0.4786,0.7408,1.0841,3.14,0.628,854.31,5,1,,
62.784,0.4799,0.743,1.0197,3.14,0.628,795.41,5,1,,
62.848,0.4812,0.745,0.9553,3.14,0.628,648.53,5,1,,
62.912,0.4827,0.747,0.8934,3.14,0.628,566.47,5,1,,
62.976,0.4843,0.7489,0.8291,3.14,0.628,519.49,5,1,,
63.04,0.4861,0.7507,0.7672,3.14,0.628,530.09,5,1,,
63.104,0.4879,0.7523,0.7028,3.14,0.628,533.03,5,1,,
63.168,0.4898,0.7538,0.6384,3.14,0.628,547.89,5,1,,
63.232,0.4919,0.7553,0.5765,3.14,0.628,553.12,5,1,,
63.296,0.4939,0.7565,0.5122,3.14,0.628,581.66,5,1,,
63.36,0.4962,0.7577,0.4503,3.14,0.628,593.39,5,1,,
63.424,0.4984,0.7587,0.3859,3.14,0.628,660.23,5,1,,
63.488,0.5007,0.7595,0.3215,3.14,0.628,763.61,5,1,,
63.552,0.5031,0.7603,0.2596,3.14,0.628,788.2,5,1,,
63.616,0.5055,0.7608,0.1953,3.14,0.628,819.8,5,1,,
63.68,0.508,0.7612,0.1334,3.14,0.628,909.1,5,1,,
63.744,0.5104,0.7615,0.069,3.14,0.628,974.03,5,1,,
63.808,0.5128,0.7616,0.0046,3.14,0.628,1015.05,5,1,,
63.872,0.5154,0.7615,-0.0573,3.14,0.628,1056.16,5,1,,
63.936,0.5178,0.7613,-0.1216,3.14,0.628,1084.45,5,1,,
64.0,0.5203,0.7609,-0.1835,3.14,0.628,1180.58,5,1,,
64.064,0.5227,0.7604,-0.2479,3.14,0.628,1265.58,5,1,,
64.128,0.525,0.7597,-0.3123,3.14,0.628,1297.14,5,1,,
64.192,0.5274,0.7588,-0.3742,3.14,0.628,1343.46,5,1,,
64.256,0.5296,0.7579,-0.4385,3.14,0.628,1385.83,5,1,,
64.32,0.5319,0.7567,-0.5004,3.14,0.628,1402.46,5,1,,
64.384,0.534,0.7555,-0.5648,3.14,0.628,1435.98,5,1,,
64.448,0.536,0.7541,-0.6292,3.14,0.628,1478.66,5,1,,
64.512,0.538,0.7526,-0.6911,3.14,0.628,1494.82,5,1,,
64.576,0.5398,0.751,-0.7554,3.14,0.628,1511.03,5,1,,
64.64,0.5416,0.7492,-0.8173,3.14,0.628,1571.17,5,1,,
64.704,0.5432,0.7474,-0.8817,3.14,0.628,1568.03,5,1,,
64.768,0.5447,0.7454,-0.9461,3.14,0.628,1605.64,5,1,,
64.832,0.5461,0.7434,-1.0055,3.14,0.628,1632.54,5,1,,
64.896,0.5473,0.7413,-1.0698,3.14,0.628,1664.76,5,1,,
64.96,0.5484,0.739,-1.1317,3.14,0.628,1684.95,5,1,,
65.024,0.5494,0.7368,-1.1961,3.14,0.628,1690.8,5,1,,
65.088,0.5502,0.7345,-1.2605,3.14,0.628,1697.85,5,1,,
65.152,0.5509,0.7321,-1.3224,3.14,0.628,1728.1,5,1,,
65.216,0.5515,0.7297,-1.3867,3.14,0.628,1740.02,5,1,,
65.28,0.5518,0.7272,-1.4486,3.14,0.628,1744.12,5,1,,
65.344,0.5521,0.7248,-1.513,3.14,0.628,1751.03,5,1,,
65.408,0.5521,0.7223,-1.5774,3.14,0.628,1772.24,5,1,,
65.472,0.552,0.7198,-1.6393,3.14,0.628,1783.94,5,1,,
65.536,0.5518,0.7174,-1.7036,3.14,0.628,1792.49,5,1,,
65.6,0.5514,0.7149,-1.7655,3.14,0.628,1800.75,5,1,,
65.664,0.5508,0.7125,-1.8299,3.14,0.628,1799.58,5,1,,
65.728,0.5501,0.7102,-1.8943,3.14,0.628,1795.31,5,1,,
65.792,0.5492,0.7078,-1.9562,3.14,0.628,1814.77,5,1,,
65.856,0.5483,0.7056,-2.0205,3.14,0.628,1827.79,5,1,,
65.92,0.5471,0.7034,-2.0824,3.14,0.628,1818.87,5,1,,
65.984,0.5458,0.7013,-2.1468,3.14,0.628,1821.68,5,1,,
66.048,0.5444,0.6993,-2.2112,3.14,0.628,1837.68,5,1,,
66.112,0.5429,0.6973,-2.2731,3.14,0.628,1824.22,5,1,,
66.176,0.5412,0.6955,-2.3374,3.14,0.628,1821.53,5,1,,
66.24,0.5394,0.6937,-2.3993,3.14,0.628,1817.83,5,1,,
66.304,0.5376,0.6921,-2.4637,3.14,0.628,1815.65,5,1,,
66.368,0.5356,0.6907,-2.5281,3.14,0.628,1814.96,5,1,,
66.432,0.5335,0.6893,-2.59,3.14,0.628,1805.32,5,1,,
66.496,0.5314,0.6881,-2.6543,3.14,0.628,1789.62,5,1,,
66.56,0.5291,0.687,-2.7162,3.14,0.628,1787.44,5,1,,
66.624,0.5269,0.686,-2.7806,3.14,0.628,1775.65,5,1,,
66.688,0.5246,0.6852,-2.845,3.14,0.628,1764.41,5,1,,
66.752,0.5222,0.6846,-2.9069,3.14,0.628,1748.43,5,1,,
66.816,0.5198,0.6841,-2.9712,3.14,0.628,1744.39,5,1,,
66.88,0.5173,0.6837,-3.0331,3.14,0.628,1740.22,5,1,,
66.944,0.5148,0.6836,-3.0975,3.14,0.628,1737.66,5,1,,
67.008,0.5124,0.6835,3.1213,3.14,0.628,1711.24,5,1,,
67.072,0.5099,0.6836,3.0594,3.14,0.628,1683.67,5,1,,
67.136,0.5074,0.6839,2.995,3.14,0.628,1677.96,5,1,,
67.2,0.505,0.6844,2.9332,3.14,0.628,1649.92,5,1,,
67.264,0.5027,0.6849,2.8713,3.14,0.628,1626.62,5,1,,
67.328,0.5003,0.6857,2.8069,3.14,0.628,1613.69,5,1,,
67.392,0.498,0.6866,2.745,3.14,0.628,1597.67,5,1,,
67.456,0.4958,0.6876,2.6806,3.14,0.628,1559.26,5,1,,
67.52,0.4935,0.6888,2.6187,3.14,0.628,1533.11,5,1,,
67.584,0.4915,0.6901,2.5544,3.14,0.628,1510.66,5,1,,
67.648,0.4895,0.6915,2.49,3.14,0.628,1494.14,5,1,,
67.712,0.4875,0.6931,2.4281,3.14,0.628,1465.65,5,1,,
67.776,0.4857,0.6947,2.3637,3.14,0.628,1439.12,5,1,,
67.84,0.484,0.6965,2.3018,3.14,0.628,1399.82,5,1,,
67.904,0.4824,0.6984,2.2375,3.14,0.628,1367.56,5,1,,
67.968,0.481,0.7004,2.1731,3.14,0.628,1302.32,5,1,,
68.032,0.4796,0.7025,2.1112,3.14,0.628,1252.16,5,1,,
68.096,0.4784,0.7046,2.0468,3.14,0.628,1216.91,5,1,,
68.16,0.4773,0.7069,1.9849,3.14,0.628,1134.56,5,1,,
68.224,0.4764,0.7092,1.9206,3.14,0.628,1138.81,5,1,,
68.288,0.4757,0.7115,1.8562,3.14,0.628,1160.07,5,1,,
68.352,0.475,0.7139,1.7943,3.14,0.628,1170.61,5,1,,
68.416,0.4746,0.7163,1.7299,3.14,0.628,1219.81,5,1,,
68.48,0.4743,0.7188,1.668,3.14,0.628,1240.01,5,1,,
68.544,0.4741,0.7212,1.6037,3.14,0.628,1243.85,5,1,,
68.608,0.4741,0.7237,1.5393,3.14,0.628,1261.41,5,1,,
68.672,0.4742,0.7262,1.4774,3.14,0.628,1285.22,5,1,,
68.736,0.4746,0.7286,1.413,3.14,0.628,1295.33,5,1,,
68.8,0.475,0.7311,1.3511,3.14,0.628,1275.3,5,1,,
68.864,0.4756,0.7335,1.2868,3.14,0.628,1291.11,5,1,,
68.928,0.4764,0.7358,1.2224,3.14,0.628,1313.42,5,1,,
68.992,0.4773,0.7381,1.1605,3.14,0.628,1301.45,5,1,,
69.056,0.4784,0.7403,1.0961,3.14,0.628,1342.31,5,1,,
69.12,0.4796,0.7425,1.0342,3.14,0.628,1333.14,5,1,,
69.184,0.4809,0.7446,0.9699,3.14,0.628,1319.04,5,1,,
69.248,0.4824,0.7466,0.9055,3.14,0.628,1328.11,5,1,,
69.312,0.484,0.7485,0.8436,3.14,0.628,1339.7,5,1,,
69.376,0.4856,0.7503,0.7792,3.14,0.628,1319.38,5,1,,
69.44,0.4875,0.752,0.7173,3.14,0.628,1306.76,5,1,,
69.504,0.4894,0.7535,0.653,3.14,0.628,1305.63,5,1,,
69.568,0.4914,0.7549,0.5886,3.14,0.628,1288.45,5,1,,
69.632,0.4934,0.7562,0.5292,3.14,0.628,1291.55,5,1,,
69.696,0.4956,0.7574,0.4648,3.14,0.628,1286.66,5,1,,
69.76,0.4979,0.7585,0.4029,3.14,0.628,1285.61,5,1,,
69.824,0.5002,0.7593,0.3385,3.14,0.628,1257.47,5,1,,
69.888,0.5025,0.7601,0.2742,3.14,0.628,1265.52,5,1,,
69.952,0.5049,0.7607,0.2123,3.14,0.628,1264.9,5,1,,
70.016,0.5073,0.7611,0.1479,3.14,0.628,1232.89,5,1,,
70.08,0.5098,0.7614,0.086,3.14,0.628,1210.7,5,1,,
70.144,0.5123,0.7615,0.0216,3.14,0.628,1168.05,5,1,,
70.208,0.5147,0.7615,-0.0427,3.14,0.628,1133.47,5,1,,
70.272,0.5172,0.7613,-0.1046,3.14,0.628,1152.92,5,1,,
70.336,0.5196,0.761,-0.169,3.14,0.628,1134.01,5,1,,
70.4,0.5221,0.7605,-0.2309,3.14,0.628,1086.68,5,1,,
70.464,0.5245,0.7599,-0.2953,3.14,0.628,1056.41,5,1,,
70.528,0.5268,0.7591,-0.3596,3.14,0.628,1013.59,5,1,,
70.592,0.5291,0.7581,-0.4215,3.14,0.628,973.33,5,1,,
70.656,0.5313,0.7571,-0.4859,3.14,0.628,952.78,5,1,,
70.72,0.5335,0.7558,-0.5478,3.14,0.628,933.49,5,1,,
70.784,0.5355,0.7545,-0.6121,3.14,0.628,898.18,5,1,,
70.848,0.5375,0.753,-0.6765,3.14,0.628,840.26,5,1,,
70.912,0.5394,0.7514,-0.7384,3.14,0.628,832.03,5,1,,
70.976,0.5411,0.7497,-0.8028,3.14,0.628,890.9,5,1,,
71.04,0.5428,0.7478,-0.8647,3.14,0.628,794.81,5,1,,
71.104,0.5444,0.7459,-0.929,3.14,0.628,767.54,5,1,,
71.168,0.5458,0.7439,-0.9934,3.14,0.628,695.73,5,1,,
71.232,0.5471,0.7417,-1.0553,0.628,3.14,673.19,5,1,,
71.296,0.5483,0.7397,-0.9909,0.628,3.14,722.16,5,1,,
71.36,0.5498,0.7376,-0.929,0.628,3.14,740.87,5,1,,
71.424,0.5513,0.7357,-0.8647,0.628,3.14,710.87,5,1,,
71.488,0.5529,0.7339,-0.8003,0.628,3.14,734.16,5,1,,
71.552,0.5547,0.7321,-0.7384,0.628,3.14,836.84,5,1,,
71.616,0.5566,0.7305,-0.674,0.628,3.14,851.41,5,1,,
71.68,0.5586,0.729,-0.6121,0.628,3.14,899.14,5,1,,
71.744,0.5607,0.7277,-0.5478,0.628,3.14,910.25,5,1,,
71.808,0.5628,0.7265,-0.4834,0.628,3.14,952.72,5,1,,
71.872,0.5651,0.7254,-0.4215,0.628,3.14,1011.62,5,1,,
71.936,0.5673,0.7245,-0.3571,0.628,3.14,1070.87,5,1,,
72.0,0.5697,0.7237,-0.2953,0.628,3.14,1098.64,5,1,,
72.064,0.5721,0.723,-0.2309,0.628,3.14,1074.8,5,1,,
72.128,0.5744,0.7226,-0.169,0.628,3.14,1093.84,5,1,,
72.192,0.5769,0.7222,-0.1071,0.628,3.14,1119.16,5,1,,
72.256,0.5793,0.722,-0.0427,0.628,3.14,1154.7,5,1,,
72.32,0.5818,0.722,0.0192,0.628,3.14,1167.83,5,1,,
72.384,0.5843,0.7221,0.0835,0.628,3.14,1171.17,5,1,,
72.448,0.5867,0.7224,0.1479,0.628,3.14,1196.74,5,1,,
72.512,0.5892,0.7229,0.2098,0.628,3.14,1212.29,5,1,,
72.576,0.5915,0.7234,0.2742,0.628,3.14,1252.56,5,1,,
72.64,0.5939,0.7242,0.3361,0.628,3.14,1234.03,5,1,,
72.704,0.5962,0.7251,0.4004,0.628,3.14,1240.3,5,1,,
